timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], power.draw [W], temperature.gpu
2025/09/12 13:45:20.258, 0, 1 %, 1 %, 1283 MiB, 12282 MiB, 2610 MHz, 31.27 W, 31
2025/09/12 13:45:21.262, 0, 0 %, 1 %, 1265 MiB, 12282 MiB, 2610 MHz, 30.62 W, 31
2025/09/12 13:45:22.265, 0, 0 %, 7 %, 1269 MiB, 12282 MiB, 450 MHz, 23.23 W, 31
2025/09/12 13:45:23.269, 0, 3 %, 8 %, 1264 MiB, 12282 MiB, 255 MHz, 16.25 W, 30
2025/09/12 13:45:24.282, 0, 4 %, 20 %, 1268 MiB, 12282 MiB, 210 MHz, 11.99 W, 30
2025/09/12 13:45:25.288, 0, 4 %, 18 %, 1266 MiB, 12282 MiB, 210 MHz, 8.21 W, 30
2025/09/12 13:45:26.292, 0, 4 %, 20 %, 1262 MiB, 12282 MiB, 210 MHz, 8.17 W, 30
2025/09/12 13:45:27.297, 0, 0 %, 1 %, 1273 MiB, 12282 MiB, 2610 MHz, 23.58 W, 31
2025/09/12 13:45:28.301, 0, 0 %, 1 %, 1272 MiB, 12282 MiB, 2610 MHz, 31.67 W, 31
2025/09/12 13:45:29.306, 0, 1 %, 1 %, 1289 MiB, 12282 MiB, 2610 MHz, 31.19 W, 31
2025/09/12 13:45:30.309, 0, 0 %, 6 %, 1289 MiB, 12282 MiB, 525 MHz, 26.72 W, 31
2025/09/12 13:45:31.316, 0, 2 %, 9 %, 1275 MiB, 12282 MiB, 330 MHz, 15.26 W, 31
2025/09/12 13:45:32.320, 0, 3 %, 8 %, 1272 MiB, 12282 MiB, 225 MHz, 14.89 W, 30
2025/09/12 13:45:33.323, 0, 3 %, 19 %, 1272 MiB, 12282 MiB, 210 MHz, 9.21 W, 30
2025/09/12 13:45:34.327, 0, 7 %, 22 %, 1264 MiB, 12282 MiB, 210 MHz, 8.55 W, 30
2025/09/12 13:45:35.333, 0, 1 %, 1 %, 1259 MiB, 12282 MiB, 2610 MHz, 23.88 W, 31
2025/09/12 13:45:36.335, 0, 0 %, 1 %, 1259 MiB, 12282 MiB, 2610 MHz, 30.77 W, 31
2025/09/12 13:45:37.338, 0, 0 %, 1 %, 1259 MiB, 12282 MiB, 2610 MHz, 31.51 W, 32
2025/09/12 13:45:38.340, 0, 3 %, 9 %, 1259 MiB, 12282 MiB, 450 MHz, 23.94 W, 31
2025/09/12 13:45:39.344, 0, 2 %, 8 %, 1259 MiB, 12282 MiB, 255 MHz, 14.87 W, 31
2025/09/12 13:45:40.347, 0, 3 %, 21 %, 1259 MiB, 12282 MiB, 210 MHz, 10.96 W, 30
2025/09/12 13:45:41.350, 0, 4 %, 20 %, 1259 MiB, 12282 MiB, 210 MHz, 8.55 W, 30
2025/09/12 13:45:42.355, 0, 3 %, 22 %, 1259 MiB, 12282 MiB, 210 MHz, 9.16 W, 30
2025/09/12 13:45:43.362, 0, 3 %, 21 %, 1259 MiB, 12282 MiB, 210 MHz, 8.97 W, 30
2025/09/12 13:45:45.470, 0, 7 %, 23 %, 1259 MiB, 12282 MiB, 210 MHz, 8.28 W, 30
2025/09/12 13:45:46.491, 0, 3 %, 22 %, 1259 MiB, 12282 MiB, 210 MHz, 8.01 W, 30
2025/09/12 13:45:47.511, 0, 3 %, 24 %, 1259 MiB, 12282 MiB, 210 MHz, 8.70 W, 30
2025/09/12 13:45:48.528, 0, 6 %, 23 %, 1259 MiB, 12282 MiB, 210 MHz, 9.29 W, 30
2025/09/12 13:45:49.531, 0, 3 %, 22 %, 1259 MiB, 12282 MiB, 210 MHz, 8.91 W, 30
2025/09/12 13:45:50.539, 0, 0 %, 1 %, 1264 MiB, 12282 MiB, 2610 MHz, 25.21 W, 31
2025/09/12 13:45:51.543, 0, 2 %, 1 %, 1255 MiB, 12282 MiB, 2610 MHz, 30.60 W, 32
2025/09/12 13:45:52.546, 0, 1 %, 1 %, 1255 MiB, 12282 MiB, 2610 MHz, 31.53 W, 32
2025/09/12 13:45:53.550, 0, 0 %, 1 %, 1255 MiB, 12282 MiB, 570 MHz, 31.67 W, 32
2025/09/12 13:45:54.553, 0, 2 %, 8 %, 1255 MiB, 12282 MiB, 360 MHz, 16.76 W, 31
2025/09/12 13:45:55.557, 0, 4 %, 9 %, 1255 MiB, 12282 MiB, 225 MHz, 14.78 W, 31
2025/09/12 13:45:56.565, 0, 3 %, 22 %, 1255 MiB, 12282 MiB, 210 MHz, 8.38 W, 31
2025/09/12 13:45:57.570, 0, 3 %, 21 %, 1255 MiB, 12282 MiB, 210 MHz, 8.93 W, 30
2025/09/12 13:45:58.580, 0, 3 %, 28 %, 1255 MiB, 12282 MiB, 210 MHz, 9.17 W, 30
2025/09/12 13:45:59.585, 0, 3 %, 25 %, 1255 MiB, 12282 MiB, 210 MHz, 8.62 W, 30
2025/09/12 13:46:00.595, 0, 6 %, 22 %, 1255 MiB, 12282 MiB, 210 MHz, 8.15 W, 30
2025/09/12 13:46:01.600, 0, 5 %, 25 %, 1247 MiB, 12282 MiB, 210 MHz, 8.89 W, 31
2025/09/12 13:46:02.605, 0, 11 %, 28 %, 1268 MiB, 12282 MiB, 210 MHz, 9.61 W, 31
2025/09/12 13:46:03.608, 0, 2 %, 1 %, 1308 MiB, 12282 MiB, 2610 MHz, 18.78 W, 31
2025/09/12 13:46:04.611, 0, 0 %, 1 %, 1310 MiB, 12282 MiB, 2610 MHz, 31.51 W, 32
2025/09/12 13:46:05.614, 0, 0 %, 1 %, 1310 MiB, 12282 MiB, 2610 MHz, 30.56 W, 32
2025/09/12 13:46:06.617, 0, 0 %, 1 %, 1310 MiB, 12282 MiB, 2610 MHz, 31.12 W, 32
2025/09/12 13:46:07.620, 0, 0 %, 8 %, 1290 MiB, 12282 MiB, 420 MHz, 22.16 W, 31
2025/09/12 13:46:08.624, 0, 3 %, 8 %, 1305 MiB, 12282 MiB, 270 MHz, 15.69 W, 31
2025/09/12 13:46:09.627, 0, 8 %, 21 %, 1311 MiB, 12282 MiB, 210 MHz, 12.39 W, 31
2025/09/12 13:46:10.633, 0, 4 %, 20 %, 1312 MiB, 12282 MiB, 210 MHz, 8.03 W, 31
2025/09/12 13:46:11.639, 0, 4 %, 25 %, 1308 MiB, 12282 MiB, 210 MHz, 8.66 W, 31
2025/09/12 13:46:12.644, 0, 0 %, 1 %, 1317 MiB, 12282 MiB, 2610 MHz, 20.21 W, 31
2025/09/12 13:46:13.648, 0, 0 %, 0 %, 1312 MiB, 12282 MiB, 2610 MHz, 31.21 W, 32
2025/09/12 13:46:14.651, 0, 0 %, 1 %, 1309 MiB, 12282 MiB, 2610 MHz, 30.44 W, 32
2025/09/12 13:46:15.655, 0, 2 %, 4 %, 1303 MiB, 12282 MiB, 600 MHz, 30.18 W, 32
2025/09/12 13:46:16.660, 0, 10 %, 16 %, 1303 MiB, 12282 MiB, 390 MHz, 17.67 W, 31
2025/09/12 13:46:18.731, 0, 3 %, 10 %, 1304 MiB, 12282 MiB, 255 MHz, 16.46 W, 31
2025/09/12 13:46:19.744, 0, 6 %, 24 %, 1315 MiB, 12282 MiB, 210 MHz, 12.56 W, 31
2025/09/12 13:46:20.757, 0, 6 %, 21 %, 1315 MiB, 12282 MiB, 210 MHz, 8.21 W, 31
2025/09/12 13:46:21.765, 0, 1 %, 1 %, 1316 MiB, 12282 MiB, 2610 MHz, 14.13 W, 31
2025/09/12 13:46:22.771, 0, 0 %, 1 %, 1299 MiB, 12282 MiB, 2610 MHz, 31.63 W, 32
2025/09/12 13:46:23.775, 0, 0 %, 0 %, 1299 MiB, 12282 MiB, 2610 MHz, 31.83 W, 32
2025/09/12 13:46:24.778, 0, 0 %, 2 %, 1288 MiB, 12282 MiB, 570 MHz, 29.35 W, 32
2025/09/12 13:46:25.782, 0, 2 %, 9 %, 1306 MiB, 12282 MiB, 345 MHz, 15.55 W, 31
2025/09/12 13:46:26.793, 0, 3 %, 8 %, 1318 MiB, 12282 MiB, 225 MHz, 14.91 W, 31
2025/09/12 13:46:27.797, 0, 3 %, 13 %, 1318 MiB, 12282 MiB, 210 MHz, 9.28 W, 31
2025/09/12 13:46:28.802, 0, 10 %, 22 %, 1354 MiB, 12282 MiB, 225 MHz, 9.98 W, 31
2025/09/12 13:46:29.806, 0, 6 %, 14 %, 1342 MiB, 12282 MiB, 210 MHz, 8.97 W, 31
2025/09/12 13:46:30.812, 0, 4 %, 11 %, 1351 MiB, 12282 MiB, 210 MHz, 8.22 W, 31
2025/09/12 13:46:31.816, 0, 9 %, 18 %, 1352 MiB, 12282 MiB, 210 MHz, 8.56 W, 31
2025/09/12 13:46:32.821, 0, 5 %, 16 %, 1344 MiB, 12282 MiB, 210 MHz, 9.30 W, 31
2025/09/12 13:46:33.825, 0, 5 %, 18 %, 1337 MiB, 12282 MiB, 210 MHz, 9.25 W, 31
2025/09/12 13:46:34.831, 0, 9 %, 20 %, 1322 MiB, 12282 MiB, 210 MHz, 8.55 W, 31
2025/09/12 13:46:35.834, 0, 4 %, 16 %, 1339 MiB, 12282 MiB, 210 MHz, 8.30 W, 31
2025/09/12 13:46:36.838, 0, 3 %, 16 %, 1339 MiB, 12282 MiB, 210 MHz, 8.94 W, 31
2025/09/12 13:46:37.843, 0, 4 %, 16 %, 1343 MiB, 12282 MiB, 210 MHz, 9.43 W, 31
2025/09/12 13:46:38.846, 0, 4 %, 16 %, 1354 MiB, 12282 MiB, 210 MHz, 9.06 W, 31
2025/09/12 13:46:39.852, 0, 3 %, 16 %, 1354 MiB, 12282 MiB, 210 MHz, 8.48 W, 31
2025/09/12 13:46:40.856, 0, 9 %, 20 %, 1352 MiB, 12282 MiB, 210 MHz, 8.25 W, 31
2025/09/12 13:46:41.860, 0, 6 %, 20 %, 1359 MiB, 12282 MiB, 210 MHz, 9.08 W, 31
2025/09/12 13:46:42.866, 0, 4 %, 15 %, 1358 MiB, 12282 MiB, 210 MHz, 9.33 W, 31
2025/09/12 13:46:43.870, 0, 9 %, 20 %, 1354 MiB, 12282 MiB, 210 MHz, 8.88 W, 31
2025/09/12 13:46:44.877, 0, 5 %, 15 %, 1353 MiB, 12282 MiB, 210 MHz, 8.24 W, 31
2025/09/12 13:46:45.882, 0, 4 %, 16 %, 1345 MiB, 12282 MiB, 210 MHz, 8.25 W, 31
2025/09/12 13:46:46.887, 0, 4 %, 17 %, 1344 MiB, 12282 MiB, 210 MHz, 9.03 W, 31
2025/09/12 13:46:47.896, 0, 3 %, 18 %, 1340 MiB, 12282 MiB, 210 MHz, 9.30 W, 31
2025/09/12 13:46:48.902, 0, 3 %, 17 %, 1336 MiB, 12282 MiB, 210 MHz, 8.84 W, 31
2025/09/12 13:46:49.906, 0, 4 %, 23 %, 1354 MiB, 12282 MiB, 210 MHz, 8.22 W, 31
2025/09/12 13:46:51.982, 0, 6 %, 21 %, 1355 MiB, 12282 MiB, 210 MHz, 7.97 W, 31
2025/09/12 13:46:52.997, 0, 3 %, 19 %, 1353 MiB, 12282 MiB, 210 MHz, 8.91 W, 31
2025/09/12 13:46:54.013, 0, 5 %, 25 %, 1348 MiB, 12282 MiB, 210 MHz, 8.97 W, 31
2025/09/12 13:46:55.017, 0, 3 %, 48 %, 1361 MiB, 12282 MiB, 210 MHz, 7.90 W, 31
2025/09/12 13:46:56.024, 0, 9 %, 18 %, 1364 MiB, 12282 MiB, 210 MHz, 7.95 W, 31
2025/09/12 13:46:57.028, 0, 15 %, 28 %, 1358 MiB, 12282 MiB, 210 MHz, 8.46 W, 31
2025/09/12 13:46:58.032, 0, 3 %, 27 %, 1354 MiB, 12282 MiB, 240 MHz, 9.50 W, 31
2025/09/12 13:46:59.037, 0, 3 %, 20 %, 1341 MiB, 12282 MiB, 240 MHz, 9.21 W, 31
2025/09/12 13:47:00.042, 0, 14 %, 19 %, 1312 MiB, 12282 MiB, 2610 MHz, 12.30 W, 31
2025/09/12 13:47:01.045, 0, 0 %, 1 %, 1295 MiB, 12282 MiB, 2610 MHz, 30.13 W, 32
2025/09/12 13:47:02.049, 0, 0 %, 1 %, 1301 MiB, 12282 MiB, 2610 MHz, 30.98 W, 32
2025/09/12 13:47:03.052, 0, 1 %, 1 %, 1298 MiB, 12282 MiB, 2610 MHz, 31.61 W, 32
2025/09/12 13:47:04.054, 0, 5 %, 11 %, 1309 MiB, 12282 MiB, 420 MHz, 24.09 W, 31
2025/09/12 13:47:05.058, 0, 2 %, 10 %, 1308 MiB, 12282 MiB, 270 MHz, 15.23 W, 31
2025/09/12 13:47:06.061, 0, 4 %, 24 %, 1288 MiB, 12282 MiB, 210 MHz, 10.57 W, 31
2025/09/12 13:47:07.066, 0, 4 %, 24 %, 1266 MiB, 12282 MiB, 210 MHz, 8.59 W, 31
2025/09/12 13:47:08.069, 0, 3 %, 21 %, 1255 MiB, 12282 MiB, 210 MHz, 9.14 W, 31
2025/09/12 13:47:09.072, 0, 4 %, 28 %, 1249 MiB, 12282 MiB, 210 MHz, 8.78 W, 31
2025/09/12 13:47:10.076, 0, 3 %, 26 %, 1245 MiB, 12282 MiB, 210 MHz, 8.04 W, 31
2025/09/12 13:47:11.080, 0, 3 %, 24 %, 1245 MiB, 12282 MiB, 210 MHz, 8.10 W, 31
2025/09/12 13:47:12.084, 0, 7 %, 28 %, 1245 MiB, 12282 MiB, 210 MHz, 8.77 W, 31
2025/09/12 13:47:13.090, 0, 3 %, 21 %, 1245 MiB, 12282 MiB, 210 MHz, 9.23 W, 31
2025/09/12 13:47:14.094, 0, 3 %, 22 %, 1245 MiB, 12282 MiB, 210 MHz, 8.79 W, 31
2025/09/12 13:47:15.102, 0, 7 %, 22 %, 1245 MiB, 12282 MiB, 210 MHz, 8.04 W, 31
2025/09/12 13:47:16.108, 0, 3 %, 23 %, 1245 MiB, 12282 MiB, 210 MHz, 8.25 W, 31
2025/09/12 13:47:17.114, 0, 4 %, 26 %, 1245 MiB, 12282 MiB, 210 MHz, 8.89 W, 31
2025/09/12 13:47:18.120, 0, 6 %, 26 %, 1245 MiB, 12282 MiB, 210 MHz, 9.13 W, 31
2025/09/12 13:47:19.124, 0, 3 %, 25 %, 1245 MiB, 12282 MiB, 210 MHz, 8.60 W, 31
2025/09/12 13:47:20.129, 0, 4 %, 23 %, 1245 MiB, 12282 MiB, 210 MHz, 7.95 W, 31
2025/09/12 13:47:21.134, 0, 7 %, 27 %, 1245 MiB, 12282 MiB, 210 MHz, 8.32 W, 31
2025/09/12 13:47:22.139, 0, 4 %, 27 %, 1245 MiB, 12282 MiB, 210 MHz, 8.96 W, 31
2025/09/12 13:47:23.143, 0, 3 %, 23 %, 1245 MiB, 12282 MiB, 210 MHz, 9.09 W, 31
2025/09/12 13:47:25.212, 0, 6 %, 26 %, 1245 MiB, 12282 MiB, 210 MHz, 8.45 W, 31
2025/09/12 13:47:26.231, 0, 3 %, 23 %, 1245 MiB, 12282 MiB, 210 MHz, 7.95 W, 31
2025/09/12 13:47:27.248, 0, 3 %, 19 %, 1245 MiB, 12282 MiB, 210 MHz, 8.47 W, 31
2025/09/12 13:47:28.254, 0, 6 %, 20 %, 1245 MiB, 12282 MiB, 210 MHz, 9.15 W, 31
2025/09/12 13:47:29.258, 0, 3 %, 23 %, 1245 MiB, 12282 MiB, 210 MHz, 9.11 W, 30
2025/09/12 13:47:30.262, 0, 3 %, 24 %, 1245 MiB, 12282 MiB, 210 MHz, 8.57 W, 31
2025/09/12 13:47:31.268, 0, 9 %, 25 %, 1276 MiB, 12282 MiB, 210 MHz, 8.02 W, 30
2025/09/12 13:47:32.274, 0, 7 %, 22 %, 1288 MiB, 12282 MiB, 210 MHz, 8.51 W, 30
2025/09/12 13:47:33.280, 0, 6 %, 18 %, 1288 MiB, 12282 MiB, 210 MHz, 9.19 W, 30
2025/09/12 13:47:34.284, 0, 7 %, 22 %, 1287 MiB, 12282 MiB, 210 MHz, 9.05 W, 30
2025/09/12 13:47:35.287, 0, 4 %, 20 %, 1281 MiB, 12282 MiB, 210 MHz, 8.27 W, 30
2025/09/12 13:47:36.291, 0, 5 %, 23 %, 1276 MiB, 12282 MiB, 210 MHz, 8.12 W, 30
2025/09/12 13:47:37.294, 0, 10 %, 24 %, 1253 MiB, 12282 MiB, 210 MHz, 8.85 W, 30
2025/09/12 13:47:38.298, 0, 3 %, 18 %, 1245 MiB, 12282 MiB, 210 MHz, 9.24 W, 30
2025/09/12 13:47:39.302, 0, 3 %, 20 %, 1256 MiB, 12282 MiB, 210 MHz, 8.95 W, 30
2025/09/12 13:47:40.307, 0, 6 %, 28 %, 1256 MiB, 12282 MiB, 210 MHz, 8.18 W, 30
2025/09/12 13:47:41.312, 0, 3 %, 25 %, 1256 MiB, 12282 MiB, 210 MHz, 8.13 W, 30
2025/09/12 13:47:42.317, 0, 3 %, 25 %, 1256 MiB, 12282 MiB, 210 MHz, 8.92 W, 30
2025/09/12 13:47:43.326, 0, 5 %, 22 %, 1248 MiB, 12282 MiB, 210 MHz, 9.23 W, 30
2025/09/12 13:47:44.334, 0, 5 %, 21 %, 1247 MiB, 12282 MiB, 210 MHz, 8.74 W, 30
2025/09/12 13:47:45.341, 0, 3 %, 15 %, 1243 MiB, 12282 MiB, 210 MHz, 8.09 W, 30
2025/09/12 13:47:46.354, 0, 8 %, 24 %, 1252 MiB, 12282 MiB, 210 MHz, 8.31 W, 30
2025/09/12 13:47:47.359, 0, 4 %, 18 %, 1252 MiB, 12282 MiB, 210 MHz, 8.93 W, 30
2025/09/12 13:47:48.364, 0, 4 %, 26 %, 1252 MiB, 12282 MiB, 210 MHz, 9.10 W, 30
2025/09/12 13:47:49.370, 0, 4 %, 19 %, 1244 MiB, 12282 MiB, 210 MHz, 8.55 W, 30
2025/09/12 13:47:50.375, 0, 11 %, 29 %, 1244 MiB, 12282 MiB, 210 MHz, 8.00 W, 30
2025/09/12 13:47:51.380, 0, 5 %, 21 %, 1241 MiB, 12282 MiB, 210 MHz, 8.40 W, 30
2025/09/12 13:47:52.385, 0, 8 %, 24 %, 1239 MiB, 12282 MiB, 210 MHz, 9.13 W, 30
2025/09/12 13:47:53.390, 0, 3 %, 22 %, 1239 MiB, 12282 MiB, 210 MHz, 9.10 W, 30
2025/09/12 13:47:54.397, 0, 3 %, 17 %, 1239 MiB, 12282 MiB, 210 MHz, 8.48 W, 30
2025/09/12 13:47:55.401, 0, 6 %, 19 %, 1239 MiB, 12282 MiB, 210 MHz, 8.07 W, 30
2025/09/12 13:47:56.414, 0, 4 %, 22 %, 1239 MiB, 12282 MiB, 210 MHz, 8.60 W, 30
2025/09/12 13:47:58.484, 0, 4 %, 25 %, 1239 MiB, 12282 MiB, 210 MHz, 9.18 W, 30
2025/09/12 13:47:59.495, 0, 5 %, 24 %, 1239 MiB, 12282 MiB, 210 MHz, 9.01 W, 30
2025/09/12 13:48:00.508, 0, 4 %, 23 %, 1239 MiB, 12282 MiB, 210 MHz, 8.46 W, 30
2025/09/12 13:48:01.512, 0, 5 %, 25 %, 1239 MiB, 12282 MiB, 210 MHz, 8.06 W, 30
2025/09/12 13:48:02.521, 0, 7 %, 26 %, 1239 MiB, 12282 MiB, 210 MHz, 8.63 W, 30
2025/09/12 13:48:03.524, 0, 5 %, 26 %, 1239 MiB, 12282 MiB, 210 MHz, 9.17 W, 30
2025/09/12 13:48:04.527, 0, 10 %, 25 %, 1239 MiB, 12282 MiB, 210 MHz, 9.04 W, 30
2025/09/12 13:48:05.531, 0, 8 %, 17 %, 1239 MiB, 12282 MiB, 210 MHz, 8.15 W, 30
2025/09/12 13:48:06.535, 0, 4 %, 21 %, 1239 MiB, 12282 MiB, 210 MHz, 8.06 W, 30
2025/09/12 13:48:07.538, 0, 4 %, 21 %, 1239 MiB, 12282 MiB, 210 MHz, 8.79 W, 30
2025/09/12 13:48:08.543, 0, 7 %, 21 %, 1239 MiB, 12282 MiB, 210 MHz, 9.00 W, 30
2025/09/12 13:48:09.547, 0, 4 %, 20 %, 1239 MiB, 12282 MiB, 210 MHz, 8.88 W, 30
2025/09/12 13:48:10.551, 0, 3 %, 18 %, 1239 MiB, 12282 MiB, 210 MHz, 8.24 W, 30
2025/09/12 13:48:11.556, 0, 6 %, 23 %, 1239 MiB, 12282 MiB, 210 MHz, 8.41 W, 30
2025/09/12 13:48:12.562, 0, 4 %, 26 %, 1239 MiB, 12282 MiB, 210 MHz, 8.95 W, 30
2025/09/12 13:48:13.566, 0, 3 %, 25 %, 1239 MiB, 12282 MiB, 210 MHz, 9.27 W, 30
2025/09/12 13:48:14.571, 0, 7 %, 21 %, 1239 MiB, 12282 MiB, 210 MHz, 8.76 W, 30
2025/09/12 13:48:15.575, 0, 4 %, 22 %, 1239 MiB, 12282 MiB, 210 MHz, 8.10 W, 30
2025/09/12 13:48:16.581, 0, 3 %, 19 %, 1239 MiB, 12282 MiB, 210 MHz, 8.56 W, 30
2025/09/12 13:48:17.589, 0, 7 %, 20 %, 1239 MiB, 12282 MiB, 210 MHz, 9.17 W, 30
2025/09/12 13:48:18.596, 0, 4 %, 19 %, 1239 MiB, 12282 MiB, 210 MHz, 9.21 W, 30
2025/09/12 13:48:19.602, 0, 3 %, 21 %, 1239 MiB, 12282 MiB, 210 MHz, 8.65 W, 30
2025/09/12 13:48:20.610, 0, 8 %, 19 %, 1239 MiB, 12282 MiB, 210 MHz, 8.20 W, 30
2025/09/12 13:48:21.615, 0, 4 %, 23 %, 1239 MiB, 12282 MiB, 210 MHz, 8.65 W, 30
2025/09/12 13:48:22.619, 0, 4 %, 23 %, 1239 MiB, 12282 MiB, 210 MHz, 9.28 W, 30
2025/09/12 13:48:23.623, 0, 7 %, 22 %, 1239 MiB, 12282 MiB, 210 MHz, 9.20 W, 30
2025/09/12 13:48:24.627, 0, 3 %, 22 %, 1239 MiB, 12282 MiB, 210 MHz, 8.53 W, 30
2025/09/12 13:48:25.632, 0, 5 %, 18 %, 1239 MiB, 12282 MiB, 210 MHz, 8.20 W, 30
2025/09/12 13:48:26.641, 0, 9 %, 24 %, 1239 MiB, 12282 MiB, 210 MHz, 8.80 W, 30
2025/09/12 13:48:27.645, 0, 4 %, 22 %, 1239 MiB, 12282 MiB, 210 MHz, 9.31 W, 30
2025/09/12 13:48:28.650, 0, 4 %, 21 %, 1239 MiB, 12282 MiB, 210 MHz, 9.00 W, 30
2025/09/12 13:48:29.653, 0, 6 %, 21 %, 1239 MiB, 12282 MiB, 210 MHz, 8.23 W, 30
2025/09/12 13:48:31.835, 0, 4 %, 22 %, 1239 MiB, 12282 MiB, 210 MHz, 8.15 W, 30
2025/09/12 13:48:32.838, 0, 3 %, 20 %, 1239 MiB, 12282 MiB, 210 MHz, 8.84 W, 30
2025/09/12 13:48:33.843, 0, 6 %, 24 %, 1239 MiB, 12282 MiB, 210 MHz, 9.16 W, 30
2025/09/12 13:48:34.848, 0, 3 %, 23 %, 1239 MiB, 12282 MiB, 210 MHz, 8.87 W, 30
2025/09/12 13:48:35.857, 0, 3 %, 23 %, 1239 MiB, 12282 MiB, 210 MHz, 8.27 W, 30
2025/09/12 13:48:36.863, 0, 4 %, 22 %, 1239 MiB, 12282 MiB, 210 MHz, 8.29 W, 30
2025/09/12 13:48:37.869, 0, 3 %, 20 %, 1239 MiB, 12282 MiB, 210 MHz, 8.95 W, 30
2025/09/12 13:48:38.875, 0, 4 %, 24 %, 1246 MiB, 12282 MiB, 210 MHz, 9.37 W, 30
2025/09/12 13:48:39.881, 0, 9 %, 29 %, 1258 MiB, 12282 MiB, 210 MHz, 8.66 W, 30
2025/09/12 13:48:40.886, 0, 11 %, 25 %, 1259 MiB, 12282 MiB, 210 MHz, 7.99 W, 30
2025/09/12 13:48:41.892, 0, 6 %, 28 %, 1266 MiB, 12282 MiB, 210 MHz, 8.30 W, 30
2025/09/12 13:48:42.898, 0, 7 %, 23 %, 1266 MiB, 12282 MiB, 210 MHz, 9.05 W, 30
2025/09/12 13:48:43.903, 0, 4 %, 20 %, 1266 MiB, 12282 MiB, 210 MHz, 9.20 W, 30
2025/09/12 13:48:44.909, 0, 5 %, 22 %, 1262 MiB, 12282 MiB, 210 MHz, 8.61 W, 30
2025/09/12 13:48:45.913, 0, 6 %, 22 %, 1262 MiB, 12282 MiB, 210 MHz, 7.99 W, 30
2025/09/12 13:48:46.918, 0, 3 %, 14 %, 1262 MiB, 12282 MiB, 210 MHz, 8.39 W, 30
2025/09/12 13:48:47.923, 0, 5 %, 21 %, 1259 MiB, 12282 MiB, 210 MHz, 9.08 W, 30
2025/09/12 13:48:48.928, 0, 8 %, 21 %, 1259 MiB, 12282 MiB, 210 MHz, 9.15 W, 30
2025/09/12 13:48:49.934, 0, 4 %, 24 %, 1259 MiB, 12282 MiB, 210 MHz, 8.42 W, 30
2025/09/12 13:48:50.938, 0, 4 %, 26 %, 1259 MiB, 12282 MiB, 210 MHz, 8.02 W, 30
2025/09/12 13:48:51.942, 0, 3 %, 15 %, 1259 MiB, 12282 MiB, 210 MHz, 8.47 W, 30
2025/09/12 13:48:52.946, 0, 4 %, 26 %, 1254 MiB, 12282 MiB, 210 MHz, 9.25 W, 30
2025/09/12 13:48:53.950, 0, 6 %, 23 %, 1254 MiB, 12282 MiB, 210 MHz, 8.88 W, 30
2025/09/12 13:48:54.955, 0, 8 %, 29 %, 1254 MiB, 12282 MiB, 210 MHz, 8.23 W, 30
2025/09/12 13:48:55.958, 0, 6 %, 25 %, 1255 MiB, 12282 MiB, 210 MHz, 7.99 W, 30
2025/09/12 13:48:56.962, 0, 5 %, 21 %, 1255 MiB, 12282 MiB, 210 MHz, 8.67 W, 30
2025/09/12 13:48:57.966, 0, 5 %, 18 %, 1260 MiB, 12282 MiB, 210 MHz, 9.43 W, 30
2025/09/12 13:48:58.970, 0, 30 %, 33 %, 1319 MiB, 12282 MiB, 225 MHz, 9.42 W, 30
2025/09/12 13:48:59.973, 0, 3 %, 10 %, 1321 MiB, 12282 MiB, 225 MHz, 8.30 W, 30
2025/09/12 13:49:00.977, 0, 2 %, 13 %, 1323 MiB, 12282 MiB, 210 MHz, 8.15 W, 30
2025/09/12 13:49:01.980, 0, 3 %, 13 %, 1321 MiB, 12282 MiB, 210 MHz, 8.86 W, 30
2025/09/12 13:49:02.985, 0, 4 %, 15 %, 1322 MiB, 12282 MiB, 210 MHz, 9.41 W, 30
2025/09/12 13:49:05.063, 0, 8 %, 17 %, 1316 MiB, 12282 MiB, 210 MHz, 8.88 W, 30
2025/09/12 13:49:06.070, 0, 3 %, 22 %, 1311 MiB, 12282 MiB, 210 MHz, 8.12 W, 30
2025/09/12 13:49:07.076, 0, 3 %, 17 %, 1326 MiB, 12282 MiB, 210 MHz, 8.35 W, 30
2025/09/12 13:49:08.082, 0, 7 %, 20 %, 1330 MiB, 12282 MiB, 210 MHz, 9.22 W, 30
2025/09/12 13:49:09.087, 0, 7 %, 21 %, 1326 MiB, 12282 MiB, 210 MHz, 9.46 W, 30
2025/09/12 13:49:10.093, 0, 8 %, 21 %, 1316 MiB, 12282 MiB, 210 MHz, 8.76 W, 30
2025/09/12 13:49:11.098, 0, 9 %, 21 %, 1310 MiB, 12282 MiB, 210 MHz, 8.07 W, 30
2025/09/12 13:49:12.105, 0, 5 %, 20 %, 1330 MiB, 12282 MiB, 210 MHz, 8.65 W, 30
2025/09/12 13:49:13.110, 0, 3 %, 20 %, 1329 MiB, 12282 MiB, 210 MHz, 9.25 W, 30
2025/09/12 13:49:14.117, 0, 3 %, 21 %, 1331 MiB, 12282 MiB, 210 MHz, 9.37 W, 30
2025/09/12 13:49:15.124, 0, 6 %, 22 %, 1340 MiB, 12282 MiB, 210 MHz, 8.70 W, 30
