procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 17535908  20696 3344620    0    0     0     0 4387 3847  1  2 97  0  0
 0  0      0 17419808  20708 3424884    0    0     0     0 1303 1336  2  2 96  0  0
 0  0      0 17384568  20708 3446848    0    0     0     0 1913 2113  0  3 96  0  0
 1  0      0 17342208  20728 3492320    0    0     0   156 1505 1840  3  1 96  0  0
 1  0      0 18225948  20740 3412596    0    0     4     0 3514 1345 11  2 87  0  0
 1  0      0 17993384  20740 3412316    0    0     0     0 2564 1164  5  2 93  0  0
 1  0      0 17914760  20740 3412316    0    0     0     0 3684 2132 11  1 87  0  0
 1  0      0 17839412  20748 3412336    0    0     0     0 1818  888  5  2 94  0  0
 1  0      0 17743400  20760 3412324    0    0     0   124  849  877  5  1 93  0  0
 1  0      0 17634788  20760 3412340    0    0     0     0  866  981  5  1 94  0  0
 0  0      0 17562752  20772 3412348    0    0     4 60576 1065 1081  4  1 95  0  0
 1  0      0 17227232  20772 3412352    0    0     0     0 1189 1653  1  3 96  0  0
 1  0      0 17131624  20772 3492416    0    0     0     0 2611 1531  9  3 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 17760404  20784 3492420    0    0     0    96 2065  930  6  1 93  0  0
 1  0      0 18022340  20784 3412424    0    0     0     0 2473 1240 10  3 87  0  0
 1  0      0 17970428  20796 3412412    0    0     4 39960 1889 1088  5  2 93  0  0
 1  0      0 17877228  20796 3412468    0    0     0     0 3080 2142 12  1 87  0  0
 1  0      0 17783484  20804 3412476    0    0     0     0 1382  896  5  2 93  0  0
 2  0      0 17683188  20816 3412464    0    0     0   120 1047 1058  5  1 93  0  0
 1  0      0 17599776  20816 3412484    0    0     0     0  975  986  5  1 93  0  0
 0  0      0 17552652  20816 3412484    0    0     0 56244 1030  820  2  1 98  0  0
 1  0      0 17064700  20816 3412488    0    0     0     0 2068 1258  7  5 88  0  0
 1  0      0 17218136  20816 3492496    0    0     0     0 2044 1462  4  3 94  0  0
 1  0      0 18251656  20828 3412780    0    0     0    80 1825 1197  5  2 94  0  0
 1  0      0 18005196  20828 3412496    0    0     0   120 2395 1307 12  2 86  0  0
17  0      0 17952528  20828 3412504    0    0     0   276 1723 1035  6  1 93  0  0
 1  0      0 17862060  20828 3412488    0    0     0     0 2515 2026 12  1 87  0  0
 1  0      0 17777892  20828 3412496    0    0     0     0  848  844  5  1 94  0  0
 1  0      0 17672304  20836 3412492    0    0     0    80 1621  983  5  1 93  0  0
 0  0      0 17556920  20836 3412500    0    0     0     0 1750  924  5  1 94  0  0
 2  0      0 17438368  20972 3412732    0    0   132 88448 1757 1471  1  2 97  0  0
 1  0      0 17127900  20972 3492580    0    0     0     0 2669 1452  7  4 89  0  0
 1  0      0 17128180  20972 3492788    0    0     0     0  777  780  1  0 99  0  0
 2  0      0 17605676  20984 3492800    0    0     0   292 1144  939  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18025368  20984 3412884    0    0     0     0 1390 1252 11  3 87  0  0
 1  0      0 17975224  20984 3412884    0    0     0     0 1057 1097  5  1 93  0  0
 1  0      0 17899428  20988 3412892    0    0     4 65688 3267 2164 11  2 87  0  0
 1  0      0 17813240  20988 3412908    0    0     0     0 1787  853  5  1 94  0  0
 1  0      0 17694552  20996 3412912    0    0     0   104 1876  898  6  1 93  0  0
 1  0      0 17609632  20996 3412912    0    0     0     0 1745  968  5  2 93  0  0
 0  0      0 17547544  20996 3412912    0    0     0     0  944  964  2  1 97  0  0
 0  0      0 17394840  20996 3492680    0    0     0     8 1864 1760  3  3 95  0  0
 1  0      0 17408284  20996 3492904    0    0     0     0  878  849  5  1 94  0  0
 1  0      0 18102724  21008 3412952    0    0     0   108 1917 1359 11  3 86  0  0
 1  0      0 17990088  21012 3412960    0    0     4     0 1730 1208  5  2 93  0  0
 2  0      0 17908696  21024 3412916    0    0     8     0 3424 2562 12  1 87  0  0
 1  0      0 17837632  21036 3412952    0    0     4   112 1630  990  5  2 94  0  0
 1  0      0 17740360  21036 3412952    0    0     0     0 1570  798  6  1 94  0  0
 1  0      0 17625728  21048 3412948    0    0     0   180 1637 1059  5  1 94  0  0
 0  0      0 17558224  21048 3412964    0    0     0     0 1591 1034  3  1 96  0  0
 1  0      0 17113724  21048 3412964    0    0     0     0 1237 1537  1  4 95  0  0
 1  0      0 17020092  21048 3492684    0    0     0    16 1782 1508  8  4 88  0  0
 2  0      0 17147576  21048 3492980    0    0     0     0 1224  891  6  1 93  0  0
 1  0      0 18047520  21060 3413016    0    0     0    96 2427 1297 10  3 87  0  0
 1  0      0 17985440  21064 3413016    0    0     4     0 1777 1092  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 17906064  21064 3412992    0    0     0     0 2723 2159 12  1 87  0  0
 1  0      0 17827944  21080 3412980    0    0     8     0 1372  852  5  1 94  0  0
 1  0      0 17717568  21080 3413012    0    0     0   120 1339  826  5  1 94  0  0
 1  0      0 17620044  21088 3413012    0    0     0    72 1579 1048  5  1 93  0  0
 0  0      0 17559060  21088 3413016    0    0     0     0  652  733  3  0 97  0  0
 1  0      0 17203160  21088 3413020    0    0     0     0 1701 1441  1  3 96  0  0
 1  0      0 17135756  21088 3492984    0    0     0   424 3078 1514  8  3 89  0  0
 1  0      0 18196044  21088 3486436    0    0     0     0 2182 1086  5  2 94  0  0
 2  0      0 18013556  21100 3413056    0    0     0    76 2750 1173 11  2 87  0  0
 1  0      0 17963916  21100 3413056    0    0     0     0 1500 1142  5  2 93  0  0
 1  0      0 17871212  21100 3413012    0    0     0     0 1794 2149 12  1 87  0  0
 1  0      0 17785532  21124 3413032    0    0    16   148  819  868  5  1 93  0  0
 1  0      0 17681456  21124 3413032    0    0     0     0  818  902  5  1 94  0  0
 1  0      0 17585220  21132 3413040    0    0     0   128 1645  989  5  1 93  0  0
 1  0      0 17497272  21132 3413048    0    0     0     0 1513 1005  1  1 98  0  0
 1  0      0 17134100  21132 3492960    0    0     0     0 3307 2067  7  4 89  0  0
 1  0      0 17148720  21132 3492960    0    0     0    88 1596  817  6  1 94  0  0
 1  0      0 18103072  21132 3413104    0    0     0     0 1933 1391 11  3 86  0  0
 1  0      0 17981612  21144 3413104    0    0     0   108 1073 1194  5  2 93  0  0
 1  0      0 17909288  21144 3413088    0    0     0     0 1827 2169 12  2 86  0  0
 1  0      0 17842004  21156 3413084    0    0     4     0  822  900  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 17748260  21156 3413112    0    0     0     0 1343  884  5  1 93  0  0
 1  0      0 17651492  21156 3413120    0    0     0    92 1585  899  5  1 93  0  0
 0  0      0 17558756  21164 3413112    0    0     0    88 1593  962  4  1 95  0  0
 1  0      0 17360444  21164 3488940    0    0     0     0 1789 1218  2  2 96  0  0
 1  0      0 17399432  21164 3493132    0    0     0     0 1499  936  4  1 96  0  0
 1  0      0 18217592  21172 3413140    0    0     0     0 2538 1315 11  3 86  0  0
 1  0      0 17996084  21172 3413144    0    0     0    56 1074 1138  5  2 93  0  0
 1  0      0 17920232  21184 3413152    0    0     0   136 1829 2206 12  2 86  0  0
 1  0      0 17851436  21192 3413148    0    0     4     0 1254  905  5  1 93  0  0
 1  0      0 17759708  21192 3413176    0    0     0     0 1253  757  5  1 93  0  0
 1  0      0 17666216  21192 3413176    0    0     0     0 1334  810  5  2 93  0  0
 0  0      0 17563432  21192 3413180    0    0     0   116 1764 1149  4  2 94  0  0
 1  0      0 17513044  21200 3413188    0    0     0   108 1573 1584  1  1 98  0  0
 1  0      0 17119796  21200 3492976    0    0     0   120 2542 1475  7  4 88  0  0
 1  0      0 17153756  21200 3493196    0    0     0     0 1396  795  6  1 93  0  0
 1  0      0 18098372  21200 3413480    0    0     0     0 1608 1310 10  3 87  0  0
 1  0      0 17988760  21204 3413252    0    0     4    56 1966 1232  5  2 93  0  0
 1  0      0 17908124  21216 3413256    0    0     0   108 3476 2200 11  1 87  0  0
 1  0      0 17830508  21216 3413264    0    0     0     0 1807  863  5  1 93  0  0
 1  0      0 17725172  21216 3413264    0    0     0     0 1734  777  5  1 94  0  0
 1  0      0 17626388  21216 3413272    0    0     0     0 1093 1013  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 17565436  21216 3413272    0    0     0    84  869  995  3  1 97  0  0
 1  0      0 17169812  21224 3413276    0    0     0    92 1210 1385  1  4 95  0  0
 1  0      0 16996540  21224 3493276    0    0     0     0 1714 1420  7  4 89  0  0
 1  0      0 17132908  21224 3493272    0    0     0     0 1638  750  6  0 93  0  0
 1  0      0 18039804  21224 3413344    0    0     0     0 3708 1368 10  3 87  0  0
 1  0      0 17982856  21224 3413348    0    0     0    56 2527 1141  5  1 93  0  0
 2  0      0 17900704  21236 3413352    0    0     0   108 2801 2248 11  2 87  0  0
 1  0      0 17818552  21236 3413360    0    0     0     0  777  854  5  1 94  0  0
 1  0      0 17704116  21236 3413364    0    0     0     0  761  801  5  1 94  0  0
 1  0      0 17617716  21236 3413364    0    0     0     0  924  941  5  2 94  0  0
 0  0      0 17557768  21236 3413364    0    0     0    88  644  722  2  0 97  0  0
 2  0      0 17130824  21244 3413364    0    0     0    88 1602 1539  1  3 96  0  0
 1  0      0 17134504  21244 3493312    0    0     0     0 2989 1504 10  2 88  0  0
 0  0      0 18185296  21244 3493320    0    0     0     0 2442 1057  5  2 93  0  0
 1  0      0 18016964  21248 3413372    0    0     4     0 2669 1155 11  2 87  0  0
 1  0      0 17969424  21248 3413380    0    0     0     0 1809 1202  5  2 93  0  0
 1  0      0 17882488  21260 3413388    0    0     0   144 1797 2163 11  2 88  0  0
 1  0      0 17790760  21260 3413412    0    0     0     0  752  796  5  1 94  0  0
 1  0      0 17690468  21260 3413412    0    0     0     0  779  805  5  1 94  0  0
 1  0      0 17615652  21260 3413416    0    0     0     0 1318  963  5  1 94  0  0
 0  0      0 17557468  21260 3413416    0    0     0     0 1068  767  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 17394668  21268 3493396    0    0     0   172 2070 1531  3  2 95  0  0
 1  0      0 17620688  21268 3493400    0    0     0     0 1587  858  6  1 93  0  0
 1  0      0 18029800  21272 3413448    0    0     4     0 2500 1300 11  3 87  0  0
 1  0      0 17981920  21272 3413452    0    0     0   120 1837 1073  5  2 93  0  0
 1  0      0 17898292  21272 3413456    0    0     0     0 2705 2180 12  1 87  0  0
 1  0      0 17801272  21284 3413468    0    0     0   220  806  861  5  2 94  0  0
 1  0      0 17693672  21284 3413472    0    0     0     0 1562  883  5  1 94  0  0
 1  0      0 17591108  21284 3413472    0    0     0     0 1916  875  5  1 94  0  0
 0  0      0 17560144  21284 3413476    0    0     0     0 1664  910  1  0 98  0  0
 1  0      0 17112424  21284 3415304    0    0     0     0 2274 1437  7  5 88  0  0
 1  0      0 17132400  21296 3493484    0    0     0   236 1391 1364  4  2 94  0  0
 3  0      0 18140868  21296 3413784    0    0     0     0 1732 1105  4  2 93  0  0
 2  0      0 18013100  21296 3413552    0    0     0     0 1140  968 12  2 86  0  0
18  0      0 17960184  21296 3413552    0    0     0     0 1156 1092  7  1 92  0  0
 1  0      0 17865184  21304 3413536    0    0     0   208 2739 2172 11  2 88  0  0
 1  0      0 17768668  21304 3413552    0    0     0     0 2019  773  5  1 94  0  0
 1  0      0 17669128  21304 3413556    0    0     0    76 2062  836  5  1 94  0  0
 0  0      0 17565080  21304 3413560    0    0     0     0 1349  904  4  1 95  0  0
 2  0      0 17517900  21304 3413560    0    0     0     0  744  966  0  1 98  0  0
 1  0      0 17041212  21312 3476232    0    0     0    92 1492 1615  7  5 88  0  0
 1  0      0 17135260  21312 3493496    0    0     0     0 1145 1106  4  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18244448  21312 3413544    0    0     0    48 1249 1157  4  2 93  0  0
 1  0      0 18001548  21312 3413552    0    0     0     0 2110 1258 12  2 86  0  0
 1  0      0 17934120  21312 3413552    0    0     0     0 3198 2071 12  2 87  0  0
 1  0      0 17855244  21312 3413552    0    0     0     0 1825  920  6  1 93  0  0
 1  0      0 17759232  21324 3413564    0    0     0   108 1663  872  5  2 93  0  0
 1  0      0 17664480  21324 3413568    0    0     0   108  820  846  6  1 94  0  0
 0  0      0 17565472  21324 3413576    0    0     0     0  818  868  5  1 94  0  0
 1  0      0 17417692  21324 3413576    0    0     0     0  917 1332  1  2 97  0  0
 1  0      0 17134416  21324 3493528    0    0     0     0 1665 1346  7  5 88  0  0
 1  0      0 17149320  21336 3493528    0    0     0    92 1145  789  6  0 94  0  0
 1  0      0 18106284  21336 3413612    0    0     0    92 2482 1263  9  3 88  0  0
 1  0      0 17989948  21336 3413612    0    0     0     0 1809 1137  6  1 93  0  0
 1  0      0 17914744  21336 3413616    0    0     0     0 2705 2124 12  1 87  0  0
 1  0      0 17845656  21336 3413588    0    0     0     0 1413  882  5  1 94  0  0
 1  0      0 17755312  21344 3413596    0    0     0   100 1382  826  6  1 93  0  0
 1  0      0 17642800  21344 3413600    0    0     0     0  967  955  5  1 94  0  0
 0  0      0 17570728  21352 3413592    0    0     0   168  842  844  4  1 95  0  0
 0  0      0 17401932  21352 3493572    0    0     0     0 2138 1475  3  2 95  0  0
 1  0      0 17414824  21352 3493568    0    0     0     0 1420  761  4  0 96  0  0
 1  0      0 18134996  21352 3413620    0    0     0     0 3090 1315 11  3 87  0  0
 1  0      0 17988340  21352 3413632    0    0     0     0 1926 1145  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 17911992  21364 3413632    0    0     0   288 1916 2247 12  1 86  0  0
 1  0      0 17845212  21364 3413644    0    0     0     0  802  859  5  1 94  0  0
 2  0      0 17752480  21364 3413644    0    0     0     0  781  806  6  1 93  0  0
 1  0      0 17649916  21364 3413652    0    0     0     0  883 1018  5  1 93  0  0
 0  0      0 17566280  21364 3413652    0    0     0     0 1593 1054  4  1 95  0  0
 1  0      0 17308268  21372 3413644    0    0     0   232 1992 1529  1  2 97  0  0
 1  0      0 17054500  21372 3493612    0    0     0     0 2990 1448  7  4 88  0  0
 1  0      0 17134440  21372 3493604    0    0     0     0 1245  815  6  1 93  0  0
 1  0      0 18096996  21372 3413888    0    0     0     0 1735 1385 10  3 87  0  0
 1  0      0 17990868  21372 3413640    0    0     0     0 1137 1163  5  1 93  0  0
