timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], power.draw [W], temperature.gpu
2025/09/12 13:06:52.303, 0, 11 %, 5 %, 3497 MiB, 12282 MiB, 1440 MHz, 30.92 W, 38
2025/09/12 13:06:53.307, 0, 21 %, 4 %, 3501 MiB, 12282 MiB, 600 MHz, 28.41 W, 37
2025/09/12 13:06:54.317, 0, 66 %, 55 %, 3497 MiB, 12282 MiB, 2235 MHz, 29.30 W, 38
2025/09/12 13:06:55.324, 0, 24 %, 7 %, 3497 MiB, 12282 MiB, 2880 MHz, 65.09 W, 44
2025/09/12 13:06:56.329, 0, 16 %, 5 %, 3497 MiB, 12282 MiB, 1875 MHz, 65.17 W, 40
2025/09/12 13:06:57.333, 0, 14 %, 6 %, 3497 MiB, 12282 MiB, 1545 MHz, 39.31 W, 39
2025/09/12 13:06:58.336, 0, 11 %, 4 %, 3501 MiB, 12282 MiB, 1095 MHz, 28.93 W, 38
2025/09/12 13:07:00.244, 0, 13 %, 6 %, 3501 MiB, 12282 MiB, 1500 MHz, 38.29 W, 38
2025/09/12 13:07:01.247, 0, 10 %, 4 %, 3501 MiB, 12282 MiB, 1275 MHz, 41.93 W, 38
2025/09/12 13:07:02.250, 0, 24 %, 7 %, 3497 MiB, 12282 MiB, 1020 MHz, 32.66 W, 38
2025/09/12 13:07:03.253, 0, 17 %, 4 %, 3501 MiB, 12282 MiB, 750 MHz, 28.77 W, 38
2025/09/12 13:07:04.256, 0, 13 %, 4 %, 3497 MiB, 12282 MiB, 1110 MHz, 36.56 W, 38
2025/09/12 13:07:05.259, 0, 24 %, 9 %, 3497 MiB, 12282 MiB, 1110 MHz, 33.39 W, 38
2025/09/12 13:07:06.262, 0, 59 %, 23 %, 3497 MiB, 12282 MiB, 1755 MHz, 45.46 W, 39
2025/09/12 13:07:07.266, 0, 20 %, 8 %, 3497 MiB, 12282 MiB, 1755 MHz, 36.87 W, 38
2025/09/12 13:07:08.269, 0, 12 %, 4 %, 3501 MiB, 12282 MiB, 1140 MHz, 35.71 W, 38
2025/09/12 13:07:09.272, 0, 40 %, 18 %, 3501 MiB, 12282 MiB, 1335 MHz, 45.67 W, 39
2025/09/12 13:07:10.275, 0, 29 %, 11 %, 3497 MiB, 12282 MiB, 1470 MHz, 41.33 W, 39
2025/09/12 13:07:11.277, 0, 43 %, 23 %, 3497 MiB, 12282 MiB, 1740 MHz, 45.75 W, 39
2025/09/12 13:07:12.280, 0, 31 %, 13 %, 3505 MiB, 12282 MiB, 1740 MHz, 34.68 W, 39
2025/09/12 13:07:13.285, 0, 38 %, 14 %, 3505 MiB, 12282 MiB, 1275 MHz, 40.38 W, 40
2025/09/12 13:07:14.289, 0, 48 %, 13 %, 3504 MiB, 12282 MiB, 1320 MHz, 36.22 W, 40
2025/09/12 13:07:15.292, 0, 13 %, 5 %, 3509 MiB, 12282 MiB, 1500 MHz, 45.44 W, 38
2025/09/12 13:07:16.296, 0, 35 %, 12 %, 3500 MiB, 12282 MiB, 1500 MHz, 38.45 W, 41
2025/09/12 13:07:17.302, 0, 16 %, 6 %, 3501 MiB, 12282 MiB, 1200 MHz, 38.78 W, 38
2025/09/12 13:07:18.306, 0, 38 %, 11 %, 3501 MiB, 12282 MiB, 1305 MHz, 38.06 W, 40
2025/09/12 13:07:19.310, 0, 35 %, 13 %, 3497 MiB, 12282 MiB, 1305 MHz, 36.06 W, 38
2025/09/12 13:07:20.313, 0, 39 %, 19 %, 3497 MiB, 12282 MiB, 1410 MHz, 47.30 W, 40
2025/09/12 13:07:21.320, 0, 9 %, 4 %, 3501 MiB, 12282 MiB, 1410 MHz, 32.22 W, 40
2025/09/12 13:07:22.327, 0, 43 %, 13 %, 3497 MiB, 12282 MiB, 1245 MHz, 37.39 W, 42
2025/09/12 13:07:23.331, 0, 12 %, 5 %, 3501 MiB, 12282 MiB, 1245 MHz, 28.15 W, 38
2025/09/12 13:07:24.335, 0, 8 %, 3 %, 3497 MiB, 12282 MiB, 1440 MHz, 38.68 W, 38
2025/09/12 13:07:25.340, 0, 11 %, 4 %, 3501 MiB, 12282 MiB, 1440 MHz, 29.67 W, 38
2025/09/12 13:07:26.343, 0, 16 %, 5 %, 3497 MiB, 12282 MiB, 990 MHz, 32.19 W, 39
2025/09/12 13:07:27.346, 0, 19 %, 6 %, 3497 MiB, 12282 MiB, 1260 MHz, 41.84 W, 39
2025/09/12 13:07:28.351, 0, 10 %, 4 %, 3501 MiB, 12282 MiB, 1350 MHz, 34.58 W, 38
2025/09/12 13:07:29.354, 0, 47 %, 18 %, 3497 MiB, 12282 MiB, 1575 MHz, 36.34 W, 41
2025/09/12 13:07:30.359, 0, 15 %, 5 %, 3501 MiB, 12282 MiB, 1575 MHz, 31.42 W, 38
2025/09/12 13:07:31.362, 0, 72 %, 57 %, 3497 MiB, 12282 MiB, 1740 MHz, 29.81 W, 38
2025/09/12 13:07:32.365, 0, 24 %, 7 %, 3497 MiB, 12282 MiB, 2865 MHz, 68.00 W, 43
2025/09/12 13:07:34.293, 0, 6 %, 2 %, 3501 MiB, 12282 MiB, 1635 MHz, 68.63 W, 40
2025/09/12 13:07:35.296, 0, 23 %, 11 %, 3497 MiB, 12282 MiB, 1575 MHz, 39.07 W, 39
2025/09/12 13:07:36.299, 0, 29 %, 12 %, 3501 MiB, 12282 MiB, 1575 MHz, 38.88 W, 41
2025/09/12 13:07:37.302, 0, 39 %, 19 %, 3497 MiB, 12282 MiB, 1395 MHz, 44.37 W, 45
2025/09/12 13:07:38.304, 0, 22 %, 8 %, 3501 MiB, 12282 MiB, 1425 MHz, 36.01 W, 40
2025/09/12 13:07:39.308, 0, 9 %, 4 %, 3501 MiB, 12282 MiB, 1425 MHz, 35.50 W, 39
2025/09/12 13:07:40.311, 0, 10 %, 4 %, 3501 MiB, 12282 MiB, 1380 MHz, 40.82 W, 41
2025/09/12 13:07:41.314, 0, 19 %, 7 %, 3501 MiB, 12282 MiB, 1425 MHz, 39.28 W, 39
2025/09/12 13:07:42.316, 0, 32 %, 14 %, 3497 MiB, 12282 MiB, 1425 MHz, 39.65 W, 45
2025/09/12 13:07:43.320, 0, 52 %, 20 %, 3497 MiB, 12282 MiB, 1455 MHz, 35.20 W, 38
2025/09/12 13:07:44.325, 0, 49 %, 22 %, 3497 MiB, 12282 MiB, 1770 MHz, 42.47 W, 38
2025/09/12 13:07:45.329, 0, 22 %, 10 %, 3497 MiB, 12282 MiB, 1770 MHz, 39.97 W, 41
2025/09/12 13:07:46.333, 0, 40 %, 14 %, 3497 MiB, 12282 MiB, 1395 MHz, 41.52 W, 40
2025/09/12 13:07:47.339, 0, 20 %, 7 %, 3501 MiB, 12282 MiB, 1455 MHz, 40.85 W, 39
2025/09/12 13:07:48.342, 0, 27 %, 11 %, 3497 MiB, 12282 MiB, 1455 MHz, 33.63 W, 39
2025/09/12 13:07:49.347, 0, 39 %, 13 %, 3497 MiB, 12282 MiB, 1005 MHz, 33.95 W, 38
2025/09/12 13:07:50.353, 0, 29 %, 9 %, 3497 MiB, 12282 MiB, 1200 MHz, 39.03 W, 41
2025/09/12 13:07:51.358, 0, 14 %, 6 %, 3501 MiB, 12282 MiB, 1800 MHz, 42.39 W, 41
2025/09/12 13:07:52.362, 0, 40 %, 24 %, 3501 MiB, 12282 MiB, 1815 MHz, 44.65 W, 40
2025/09/12 13:07:53.368, 0, 22 %, 11 %, 3497 MiB, 12282 MiB, 1920 MHz, 44.16 W, 38
2025/09/12 13:07:54.373, 0, 11 %, 5 %, 3501 MiB, 12282 MiB, 1920 MHz, 33.68 W, 38
2025/09/12 13:07:55.377, 0, 38 %, 20 %, 3501 MiB, 12282 MiB, 1455 MHz, 40.74 W, 40
2025/09/12 13:07:56.383, 0, 7 %, 3 %, 3501 MiB, 12282 MiB, 1110 MHz, 32.68 W, 38
2025/09/12 13:07:57.389, 0, 18 %, 5 %, 3497 MiB, 12282 MiB, 1155 MHz, 38.88 W, 38
2025/09/12 13:07:58.392, 0, 40 %, 12 %, 3497 MiB, 12282 MiB, 1260 MHz, 38.55 W, 39
2025/09/12 13:07:59.397, 0, 20 %, 7 %, 3497 MiB, 12282 MiB, 1260 MHz, 35.77 W, 38
2025/09/12 13:08:00.401, 0, 30 %, 11 %, 3497 MiB, 12282 MiB, 1290 MHz, 41.13 W, 40
2025/09/12 13:08:01.406, 0, 29 %, 13 %, 3497 MiB, 12282 MiB, 1680 MHz, 41.80 W, 40
2025/09/12 13:08:02.409, 0, 24 %, 11 %, 3497 MiB, 12282 MiB, 1755 MHz, 41.25 W, 39
2025/09/12 13:08:03.412, 0, 18 %, 8 %, 3497 MiB, 12282 MiB, 1770 MHz, 48.16 W, 40
2025/09/12 13:08:04.415, 0, 8 %, 4 %, 3501 MiB, 12282 MiB, 1770 MHz, 32.35 W, 38
2025/09/12 13:08:05.418, 0, 8 %, 3 %, 3501 MiB, 12282 MiB, 690 MHz, 29.19 W, 38
2025/09/12 13:08:07.386, 0, 68 %, 51 %, 3501 MiB, 12282 MiB, 1185 MHz, 25.74 W, 38
2025/09/12 13:08:08.390, 0, 25 %, 24 %, 3497 MiB, 12282 MiB, 1185 MHz, 21.58 W, 38
2025/09/12 13:08:09.398, 0, 61 %, 53 %, 3497 MiB, 12282 MiB, 2520 MHz, 26.19 W, 39
2025/09/12 13:08:10.401, 0, 16 %, 4 %, 3497 MiB, 12282 MiB, 2520 MHz, 41.47 W, 40
2025/09/12 13:08:11.404, 0, 14 %, 6 %, 3497 MiB, 12282 MiB, 1635 MHz, 45.46 W, 39
2025/09/12 13:08:12.407, 0, 13 %, 4 %, 3501 MiB, 12282 MiB, 1230 MHz, 30.82 W, 40
2025/09/12 13:08:13.411, 0, 31 %, 13 %, 3497 MiB, 12282 MiB, 1380 MHz, 41.35 W, 40
2025/09/12 13:08:14.414, 0, 21 %, 9 %, 3497 MiB, 12282 MiB, 1380 MHz, 33.85 W, 38
2025/09/12 13:08:15.417, 0, 40 %, 14 %, 3497 MiB, 12282 MiB, 1215 MHz, 40.61 W, 38
2025/09/12 13:08:16.420, 0, 17 %, 8 %, 3497 MiB, 12282 MiB, 1725 MHz, 37.48 W, 38
2025/09/12 13:08:17.423, 0, 13 %, 5 %, 3497 MiB, 12282 MiB, 1140 MHz, 32.79 W, 39
2025/09/12 13:08:18.426, 0, 30 %, 11 %, 3497 MiB, 12282 MiB, 1035 MHz, 37.95 W, 44
2025/09/12 13:08:19.429, 0, 36 %, 14 %, 3501 MiB, 12282 MiB, 1080 MHz, 38.55 W, 39
2025/09/12 13:08:20.434, 0, 11 %, 4 %, 3501 MiB, 12282 MiB, 1080 MHz, 33.50 W, 38
2025/09/12 13:08:21.437, 0, 19 %, 5 %, 3497 MiB, 12282 MiB, 645 MHz, 28.65 W, 37
2025/09/12 13:08:22.441, 0, 35 %, 12 %, 3497 MiB, 12282 MiB, 1035 MHz, 33.87 W, 38
2025/09/12 13:08:23.445, 0, 19 %, 5 %, 3501 MiB, 12282 MiB, 1065 MHz, 32.46 W, 38
2025/09/12 13:08:24.450, 0, 13 %, 4 %, 3501 MiB, 12282 MiB, 990 MHz, 35.07 W, 39
2025/09/12 13:08:25.453, 0, 41 %, 12 %, 3497 MiB, 12282 MiB, 945 MHz, 32.38 W, 39
2025/09/12 13:08:26.459, 0, 31 %, 11 %, 3497 MiB, 12282 MiB, 1470 MHz, 42.27 W, 39
2025/09/12 13:08:27.463, 0, 23 %, 10 %, 3497 MiB, 12282 MiB, 1335 MHz, 38.70 W, 39
2025/09/12 13:08:28.467, 0, 50 %, 20 %, 3497 MiB, 12282 MiB, 1335 MHz, 35.66 W, 40
2025/09/12 13:08:29.472, 0, 14 %, 5 %, 3501 MiB, 12282 MiB, 1335 MHz, 33.46 W, 38
2025/09/12 13:08:30.476, 0, 53 %, 16 %, 3497 MiB, 12282 MiB, 1110 MHz, 37.69 W, 38
2025/09/12 13:08:31.482, 0, 16 %, 5 %, 3497 MiB, 12282 MiB, 1110 MHz, 36.10 W, 38
2025/09/12 13:08:32.486, 0, 12 %, 3 %, 3501 MiB, 12282 MiB, 690 MHz, 27.75 W, 38
2025/09/12 13:08:33.489, 0, 0 %, 8 %, 3501 MiB, 12282 MiB, 435 MHz, 20.13 W, 37
2025/09/12 13:08:34.494, 0, 2 %, 17 %, 3501 MiB, 12282 MiB, 270 MHz, 15.85 W, 37
2025/09/12 13:08:35.499, 0, 6 %, 27 %, 1290 MiB, 12282 MiB, 210 MHz, 13.28 W, 37
